price,isOneOwner,mileage,year,displacement,trim
16.9,0,83.76,2006,4.3,4.0
8.5,0,143.182,2004,4.3,4.0
3.295,0,134.0,1995,4.2,3.0
47.995,0,38.954,2012,3.0,1.0
53.995,0,22.503,2012,3.0,1.0
26.991,1,78.942,2007,5.5,7.0
7.649,0,145.437,2004,4.3,4.0
15.75,0,75.465,2004,5.5,8.0
59.986,0,28.286,2010,6.3,9.0
11.949,0,141.17,2004,4.3,4.0
25.902,0,92.056,2008,5.5,7.0
37.992,0,31.836,2009,5.5,7.0
28.491,0,99.451,2008,5.5,7.0
51.995,0,22.307,2012,4.6,7.0
73.888,1,43.717,2011,5.5,9.0
54.995,0,92.389,2007,5.5,7.0
7.45,0,95.0,2003,4.3,4.0
24.995,0,70.067,2007,5.5,7.0
49.991,0,34.553,2011,3.5,2.0
31.777,0,48.496,2008,5.5,7.0
13.0,0,75.434,2002,5.8,8.0
31.895,0,67.862,2008,5.5,7.0
11.988,0,102.814,2003,5.4,6.0
10.988,0,126.29,2002,5.0,5.0
65.9,1,24.639,2012,4.6,7.0
68.595,1,24.549,2012,4.6,7.0
6.95,0,148.0,2001,5.0,5.0
23.995,0,86.728,2007,5.5,7.0
38.5,1,42.353,2010,3.5,2.0
54.982,1,23.68,2012,4.6,7.0
33.977,0,51.238,2010,5.5,7.0
47.995,0,50.884,2012,3.0,1.0
48.9,0,30.975,2012,4.6,7.0
14.999,0,63.548,2001,5.8,8.0
33.999,0,66.54,2010,5.5,7.0
9.99,0,156.136,2005,5.0,5.0
75.471,0,12.06,2013,4.6,7.0
38.999,0,50.052,2011,5.5,7.0
65.487,0,23.101,2012,4.6,7.0
44.5,0,69.214,2011,5.5,7.0
55.995,0,19.306,2012,4.6,7.0
49.991,0,17.493,2011,5.5,7.0
21.9,1,120.347,2007,5.5,7.0
34.994,0,52.722,2009,5.5,7.0
75.9,0,25.638,2013,4.6,7.0
62.95,0,42.138,2011,5.5,9.0
55.898,0,13.897,2013,4.6,7.0
56.877,0,23.272,2012,4.6,7.0
18.492,0,56.518,2005,5.5,8.0
49.99,1,31.64,2012,4.6,7.0
58.494,0,27.819,2013,4.6,7.0
32.995,0,49.577,2008,5.5,7.0
48.9,0,39.707,2008,6.3,9.0
59.994,0,71.603,2012,5.5,9.0
3.995,0,240.633,2000,4.3,4.0
25.977,0,94.033,2007,5.5,7.0
5.5,0,130.023,1997,6.0,8.0
43.0,0,65.602,2012,3.0,1.0
26.9,0,84.063,2007,5.5,7.0
46.895,1,35.201,2010,3.5,2.0
36.991,1,31.312,2007,5.5,8.0
29.9,0,46.861,2007,5.5,7.0
14.595,0,73.565,2003,5.5,8.0
63.991,1,10.675,2012,4.6,7.0
4.695,0,145.245,1998,6.0,8.0
53.555,0,15.696,2012,4.6,7.0
40.999,1,37.632,2011,5.5,7.0
24.682,0,81.855,2007,5.5,7.0
68.957,0,5.181,2013,4.6,7.0
49.995,0,46.196,2011,5.5,7.0
27.995,0,75.581,2007,5.5,7.0
29.5,0,80.133,2007,5.5,7.0
31.999,0,70.442,2007,5.5,7.0
33.977,0,61.655,2008,5.5,7.0
56.75,1,21.626,2013,4.6,7.0
10.75,0,88.668,2001,5.0,5.0
37.895,0,62.0,2007,5.5,7.0
8.922,0,91.39,2003,4.3,4.0
36.9,0,69.602,2008,5.5,7.0
26.9,0,85.537,2007,5.5,7.0
13.999,0,67.587,2003,5.0,5.0
7.991,0,139.874,2003,5.0,5.0
69.998,0,14.665,2013,4.6,7.0
57.99,1,15.763,2012,4.6,7.0
37.995,0,58.101,2010,5.5,7.0
31.984,0,69.697,2008,5.5,7.0
34.993,0,61.505,2009,5.5,7.0
62.991,0,17.561,2013,4.6,7.0
62.85,1,6.817,2012,4.6,7.0
35.695,0,76.573,2009,5.5,7.0
44.995,0,31.516,2011,3.5,2.0
27.888,0,48.401,2007,5.5,7.0
9.495,0,113.924,2003,4.3,4.0
38.45,1,60.4,2010,5.5,7.0
6.5,0,92.858,1997,5.0,5.0
7.495,0,150.5,2004,4.3,4.0
59.9,0,16.498,2011,5.5,7.0
8.995,0,81.218,1998,5.0,5.0
4.495,0,140.145,2001,4.3,4.0
31.85,0,50.491,2008,5.5,7.0
12.99,0,67.815,2003,4.3,4.0
32.85,0,42.894,2009,5.5,7.0
12.995,0,87.238,2004,5.0,5.0
13.999,0,114.0,2002,5.0,5.0
11.8,0,135.122,2004,4.3,4.0
32.9,1,29.971,2007,5.5,7.0
28.75,0,85.395,2008,5.5,7.0
15.5,0,79.707,2006,3.7,1.0
14.5,0,72.184,2005,4.3,4.0
32.95,1,59.689,2008,5.5,7.0
55.29,1,26.742,2011,5.5,7.0
15.0,0,110.491,2004,5.0,5.0
59.85,0,26.409,2012,4.6,7.0
31.995,0,71.936,2008,5.5,7.0
24.995,0,54.1,2007,5.5,7.0
64.995,0,14.5,2013,4.6,7.0
13.995,0,64.507,2003,5.0,5.0
9.995,0,113.634,2006,5.0,5.0
28.5,0,109.0,2008,5.5,7.0
49.988,0,46.462,2010,5.5,7.0
6.0,0,172.291,2001,4.3,4.0
38.99,1,58.178,2010,5.5,7.0
6.0,0,151.278,2002,5.0,5.0
34.994,0,94.871,2011,5.5,7.0
59.994,0,20.675,2012,4.6,7.0
13.99,0,126.621,2005,5.0,5.0
58.991,0,12.142,2011,5.5,7.0
28.995,0,80.879,2007,5.5,8.0
38.995,0,39.946,2007,5.5,8.0
70.777,0,2.895,2013,3.5,2.0
7.999,0,138.609,2002,5.8,8.0
9.998,1,174.213,2003,4.3,4.0
4.995,0,152.123,2000,4.3,4.0
58.998,0,10.447,2012,3.0,1.0
40.766,0,58.029,2009,5.5,7.0
50.995,0,26.104,2013,4.6,7.0
6.995,0,169.266,2000,5.0,5.0
40.98,0,45.54,2011,5.5,7.0
38.9,0,42.139,2011,5.5,7.0
22.999,0,79.71,2006,6.0,10.0
23.9,0,66.208,2007,5.5,7.0
56.99,1,20.219,2012,3.0,1.0
47.995,0,41.167,2012,4.6,7.0
42.95,1,46.648,2010,5.5,7.0
33.495,0,55.958,2008,5.5,7.0
52.995,0,29.716,2013,4.6,7.0
11.9,0,99.331,2003,5.0,5.0
31.981,0,65.148,2008,5.5,8.0
41.9,0,49.4,2010,5.5,7.0
53.693,0,17.811,2011,5.5,7.0
29.995,0,60.058,1997,3.2,0.0
10.597,0,61.687,2004,4.3,4.0
12.777,1,93.731,2004,4.3,4.0
8.995,0,77.755,1998,4.2,3.0
63.995,1,19.842,2012,4.6,7.0
29.999,0,47.889,2007,5.5,7.0
27.885,0,74.577,2007,5.5,7.0
24.5,0,85.587,2008,5.5,7.0
35.495,1,65.623,2011,5.5,7.0
37.4,0,45.258,2011,5.5,7.0
54.8,1,35.93,2011,5.5,7.0
9.452,0,84.29,2000,5.0,5.0
43.45,0,42.332,2008,6.3,9.0
3.999,0,166.569,1999,3.2,0.0
65.75,1,14.438,2013,4.6,7.0
34.9,0,30.211,2008,5.5,7.0
6.45,0,133.396,2002,5.0,5.0
36.9,1,66.673,2010,5.5,7.0
34.9,0,88.256,2008,6.3,9.0
24.995,0,92.522,2007,5.5,7.0
39.514,1,67.207,2007,5.5,8.0
57.9,1,17.206,2012,4.6,7.0
27.9,0,81.687,2007,5.5,7.0
39.988,0,48.519,2010,5.5,7.0
15.999,0,62.377,2004,5.5,8.0
37.995,0,90.272,2010,5.5,7.0
13.995,0,100.97,2005,5.0,5.0
68.5,1,14.45,2013,4.6,7.0
49.999,0,78.107,2010,6.3,9.0
8.995,0,105.309,2001,4.3,4.0
33.995,0,92.84,2008,5.5,7.0
42.999,1,44.551,2012,4.6,7.0
23.733,0,109.18,2007,5.5,7.0
38.995,0,72.306,2011,5.5,7.0
25.0,0,88.5,2007,5.5,7.0
6.995,0,142.0,2004,5.0,5.0
20.995,0,96.057,2007,5.5,7.0
32.777,0,80.113,2010,5.5,7.0
6.4,0,124.452,2000,4.3,4.0
29.9,0,63.791,2008,5.5,7.0
39.999,1,52.614,2010,5.5,7.0
26.995,1,92.749,2008,5.5,7.0
23.991,0,78.128,2007,5.5,7.0
42.993,0,82.54,2008,5.5,7.0
4.99,0,190.642,1999,3.2,0.0
33.988,0,38.3,2008,5.5,7.0
36.9,1,42.342,2009,5.5,7.0
41.495,0,70.497,2012,4.6,7.0
29.85,0,69.521,2008,5.5,7.0
29.999,0,88.942,2007,5.5,8.0
42.893,1,20.338,2011,5.5,7.0
57.95,0,48.826,2012,4.6,7.0
5.3,0,184.583,2001,4.3,4.0
12.995,0,98.749,2000,4.3,4.0
24.855,0,133.766,2007,5.5,7.0
18.998,0,85.9,2003,5.4,6.0
10.876,0,115.96,2004,5.0,5.0
22.995,0,33.49,2005,5.0,5.0
14.95,0,80.52,2003,5.5,8.0
15.977,0,109.0,2006,5.0,5.0
53.9,0,33.662,2012,4.6,7.0
55.995,1,14.492,2012,4.6,7.0
59.9,0,14.371,2012,4.6,7.0
4.995,0,108.8,1995,4.2,3.0
8.9,0,103.629,2001,5.0,5.0
28.995,0,100.704,2008,5.5,7.0
13.498,1,121.078,2004,5.0,5.0
48.9,0,39.549,2012,4.6,7.0
14.995,0,85.282,2005,5.0,5.0
71.991,0,36.56,2013,4.6,7.0
11.986,0,98.769,2003,5.0,5.0
28.99,1,51.276,2007,5.5,7.0
62.995,0,12.871,2012,4.6,7.0
57.991,0,16.225,2012,4.6,7.0
69.995,0,2.309,2013,3.0,1.0
48.995,1,17.775,2011,5.5,7.0
19.888,1,57.981,2006,4.3,4.0
48.991,0,38.214,2009,6.3,9.0
59.995,0,27.214,2012,3.0,1.0
50.5,0,14.216,2012,3.0,1.0
9.985,0,115.579,2002,4.3,4.0
61.99,0,13.093,2012,4.6,7.0
14.988,0,146.74,2003,5.5,8.0
11.995,0,31.543,2002,4.3,4.0
23.997,0,95.142,2008,5.5,7.0
26.991,1,73.544,2008,5.5,7.0
33.995,0,43.644,2008,5.5,7.0
9.995,0,69.386,2000,5.0,5.0
37.993,0,47.873,2009,5.5,7.0
35.621,0,87.192,2011,5.5,7.0
59.991,0,29.393,2012,4.6,7.0
18.9,0,108.255,2007,5.5,7.0
3.495,0,118.001,1998,4.2,3.0
44.0,0,46.833,2008,6.3,9.0
6.9,0,81.689,2000,4.3,4.0
31.0,0,73.503,2009,5.5,7.0
6.785,0,178.62,2000,5.0,5.0
61.995,0,29.258,2013,4.6,7.0
29.991,1,49.393,2007,5.5,7.0
50.999,0,21.873,2013,4.6,7.0
30.924,0,76.648,2008,5.5,7.0
5.8,0,96.828,2001,4.3,4.0
6.995,0,194.399,2004,4.3,4.0
38.9,1,62.781,2008,5.5,7.0
69.98,1,16.387,2013,4.6,7.0
23.999,0,90.674,2007,5.5,7.0
24.9,0,123.0,2007,5.5,7.0
6.862,0,106.9,2000,4.3,4.0
58.991,0,35.5,2008,5.5,7.0
54.996,0,31.812,2013,4.6,7.0
23.997,1,118.4,2008,5.5,7.0
20.995,1,73.607,2006,5.0,5.0
7.9,0,89.24,1998,4.2,3.0
32.9,0,66.712,2007,5.5,7.0
61.5,0,12.807,2013,4.6,7.0
28.999,1,121.026,2007,5.5,7.0
41.877,0,31.198,2010,5.5,7.0
1.595,0,187.711,1995,3.2,0.0
59.777,0,37.687,2012,4.6,7.0
11.995,0,76.703,2002,5.0,5.0
10.9,0,83.055,2001,4.3,4.0
57.981,0,14.944,2012,4.6,7.0
27.95,0,46.86,2007,5.5,7.0
53.99,0,29.546,2012,4.6,7.0
69.99,0,4.978,2013,3.0,1.0
28.9,0,61.985,2007,5.5,7.0
45.995,1,31.997,2010,5.5,7.0
70.9,0,16.181,2013,4.6,7.0
36.998,0,40.009,2007,5.5,8.0
10.9,0,159.984,2005,5.0,5.0
7.9,0,97.677,2001,5.0,5.0
73.9,1,12.463,2012,4.6,7.0
6.8,0,145.5,2002,4.3,4.0
55.999,1,15.342,2012,4.6,7.0
7.998,0,51.267,1995,4.2,3.0
50.991,1,17.814,2010,5.5,7.0
58.995,0,10.237,2012,4.6,7.0
8.491,0,104.217,2001,4.3,4.0
49.993,0,40.848,2010,5.5,7.0
15.9,0,72.54,2005,5.5,8.0
35.999,1,24.389,2007,5.5,8.0
7.995,0,107.138,2001,4.3,4.0
44.985,0,48.265,2011,5.5,7.0
50.988,0,29.859,2010,5.5,7.0
49.492,0,21.328,2010,5.5,7.0
72.0,1,9.985,2013,4.6,7.0
29.817,0,69.85,2009,5.5,7.0
34.975,0,43.825,2009,5.5,7.0
45.988,0,51.0,2010,5.5,7.0
33.995,0,91.938,2008,5.5,7.0
35.99,0,77.004,2009,5.5,7.0
24.9,0,60.0,2007,5.5,7.0
33.995,1,47.433,2008,5.5,7.0
25.994,0,62.605,2007,5.5,7.0
25.99,0,82.327,2009,5.5,7.0
39.8,0,59.037,2010,5.5,7.0
21.5,0,160.222,2008,5.5,7.0
38.995,0,49.509,2010,5.5,7.0
8.995,0,133.663,2003,5.0,5.0
54.5,0,44.815,2010,5.5,7.0
29.988,0,78.105,2007,5.5,7.0
33.995,0,50.735,2007,5.5,7.0
6.995,0,253.2,2002,4.3,4.0
54.998,0,21.52,2012,4.6,7.0
45.995,0,40.739,2012,4.6,7.0
3.5,0,160.103,1997,5.0,5.0
12.997,0,82.699,2004,4.3,4.0
62.992,1,36.41,2010,6.3,9.0
36.9,0,42.804,2010,5.5,7.0
7.5,0,83.777,2001,5.0,5.0
9.991,0,53.367,2002,5.0,5.0
9.0,0,78.094,2000,4.3,4.0
27.9,0,76.265,2007,5.5,7.0
51.99,1,29.293,2011,5.5,7.0
26.85,0,80.02,2008,5.5,7.0
44.695,0,51.561,2012,4.6,7.0
17.995,0,53.623,2004,5.0,5.0
45.99,0,38.1,2010,5.5,7.0
27.988,0,91.607,2007,5.5,7.0
7.994,0,92.307,2004,4.3,4.0
43.291,0,63.654,2010,5.5,7.0
9.9,0,108.5,1994,3.5,1.0
31.866,0,71.136,2007,5.5,7.0
15.371,0,86.993,2006,4.3,4.0
66.981,0,12.361,2012,4.6,7.0
46.999,1,34.418,2010,5.5,7.0
11.0,0,116.827,2003,5.4,6.0
15.9,0,112.0,2005,5.5,8.0
14.988,0,71.0,2004,5.0,5.0
61.991,0,2.815,2012,4.6,7.0
45.991,0,47.348,2012,4.6,7.0
59.8,0,31.109,2013,4.6,7.0
12.888,0,117.921,2003,4.3,4.0
56.8,1,30.421,2013,4.6,7.0
46.9,1,62.214,2011,5.5,7.0
6.99,0,153.06,2002,5.0,5.0
25.9,0,95.877,2007,5.5,7.0
27.9,1,87.553,2007,5.5,7.0
3.9,0,139.576,1999,3.2,0.0
9.99,0,99.449,2001,4.3,4.0
26.999,0,58.045,2007,5.5,7.0
7.995,0,101.341,1996,5.0,5.0
53.995,1,38.595,2013,4.6,7.0
23.974,0,84.269,2007,5.5,7.0
10.991,0,110.765,2002,4.3,4.0
5.999,0,189.458,2002,5.0,5.0
9.6,0,109.799,2001,5.0,5.0
39.888,0,78.433,2011,5.5,7.0
8.995,0,87.388,2001,5.0,5.0
56.995,0,13.434,2013,4.6,7.0
48.997,0,32.777,2011,5.5,7.0
52.999,0,27.01,2013,4.6,7.0
24.98,0,72.518,2008,5.5,7.0
29.986,0,79.159,2007,5.5,7.0
43.2,0,25.247,2011,5.5,7.0
43.999,0,44.767,2011,5.5,7.0
43.777,1,30.122,2010,5.5,7.0
5.985,0,114.625,2000,4.3,4.0
34.766,1,49.105,2010,5.5,7.0
54.579,0,34.798,2011,5.5,7.0
43.999,0,49.697,2013,4.6,7.0
11.999,0,103.319,2003,5.0,5.0
48.882,0,32.367,2011,5.5,7.0
58.995,0,17.0,2012,4.6,7.0
51.899,0,27.221,2012,4.6,7.0
12.995,0,125.642,2002,5.4,6.0
7.45,0,110.258,2002,4.3,4.0
23.9,0,106.656,2007,5.5,7.0
42.982,0,69.652,2007,6.0,10.0
57.964,0,43.811,2011,5.5,7.0
54.8,0,35.322,2012,4.6,7.0
6.25,0,166.0,2000,5.0,5.0
59.988,1,25.162,2011,5.5,7.0
8.995,0,152.604,2006,4.3,4.0
57.95,1,23.871,2012,3.0,1.0
8.0,0,127.484,2000,4.3,4.0
6.999,0,156.299,2000,5.0,5.0
39.666,0,61.02,2009,5.5,7.0
45.989,0,6.611,2007,5.5,7.0
44.99,1,31.262,2010,5.5,7.0
31.5,0,70.331,2007,5.5,7.0
38.995,0,59.875,2008,6.3,9.0
12.988,0,77.555,2003,5.0,5.0
10.995,0,106.0,2000,4.3,4.0
17.511,0,50.085,2006,3.7,1.0
33.5,1,76.942,2009,5.5,7.0
37.9,1,68.06,2008,6.3,9.0
26.495,0,68.98,2008,5.5,7.0
41.88,0,73.259,2008,6.3,9.0
72.981,1,15.493,2013,4.6,7.0
20.995,0,101.073,2007,5.5,7.0
11.9,0,82.0,2002,5.4,6.0
25.995,0,83.379,2008,5.5,7.0
32.001,0,38.056,2009,5.5,7.0
23.998,0,61.995,2007,5.5,7.0
8.9,0,161.196,2000,4.3,4.0
9.995,0,142.133,2003,4.3,4.0
7.964,0,90.053,2000,4.3,4.0
11.5,0,64.735,2000,4.3,4.0
8.998,0,104.487,2001,5.0,5.0
49.8,0,42.278,2007,6.0,10.0
44.995,1,32.678,2011,5.5,7.0
11.99,0,57.574,2003,4.3,4.0
42.995,1,18.044,2012,4.6,7.0
64.99,1,9.037,2013,4.6,7.0
28.971,0,79.852,2007,5.5,7.0
43.9,1,42.286,2010,5.5,7.0
7.98,0,122.333,2000,5.0,5.0
45.995,0,30.584,2011,5.5,7.0
39.99,0,79.639,2008,6.3,9.0
10.998,0,129.256,2005,5.0,5.0
9.995,0,89.0,2002,5.0,5.0
8.995,0,110.241,2004,5.0,5.0
26.995,0,101.406,2007,5.5,7.0
21.9,1,80.078,2008,5.5,7.0
6.995,0,155.248,2004,4.3,4.0
8.995,0,103.522,2004,4.3,4.0
44.733,0,50.455,2009,5.5,7.0
10.8,0,70.642,2002,5.0,5.0
38.9,0,44.613,2008,5.5,7.0
46.125,0,38.973,2008,6.3,9.0
40.994,0,31.344,2009,5.5,7.0
26.99,0,100.677,2009,5.5,7.0
49.999,0,56.156,2011,5.5,7.0
75.881,0,17.132,2008,6.0,10.0
1.995,0,135.29,1994,3.2,0.0
29.985,0,67.927,2007,5.5,7.0
35.995,0,77.0,2008,5.5,7.0
24.75,0,104.635,2007,5.5,7.0
7.995,0,98.727,2001,4.3,4.0
16.985,0,51.63,2005,4.3,4.0
7.995,0,0.19,2005,4.3,4.0
4.999,0,205.544,1998,5.0,5.0
29.789,0,77.491,2007,5.5,7.0
6.999,0,86.5,2001,5.0,5.0
40.995,0,44.001,2010,5.5,7.0
6.99,0,137.904,2002,4.3,4.0
22.995,0,141.442,2007,5.5,7.0
29.99,0,83.752,2008,5.5,7.0
53.999,0,25.861,2013,4.6,7.0
38.984,0,26.787,2007,5.5,8.0
10.0,0,31.901,2002,5.0,5.0
27.9,0,93.83,2008,5.5,7.0
29.888,0,64.842,2009,5.5,7.0
25.995,0,99.0,2007,5.5,7.0
32.99,0,54.6,2008,5.5,7.0
32.999,0,65.932,2007,5.5,7.0
12.95,0,85.271,2001,5.4,6.0
47.995,0,27.324,2010,5.5,7.0
37.998,1,74.484,2010,5.5,7.0
71.9,0,14.267,2013,4.6,7.0
37.402,1,78.376,2011,5.5,7.0
8.99,0,144.989,2005,5.0,5.0
38.998,0,33.613,2010,3.5,2.0
24.995,0,90.915,2007,5.5,7.0
30.882,1,54.837,2008,5.5,7.0
29.888,0,73.382,2008,5.5,7.0
31.988,0,26.344,2008,5.5,7.0
9.99,0,121.799,2002,4.3,4.0
57.275,0,18.487,2013,4.6,7.0
54.995,0,38.865,2013,4.6,7.0
38.0,0,59.189,2008,5.5,7.0
53.99,1,32.113,2011,5.5,7.0
4.9,0,172.513,2001,4.3,4.0
46.5,1,30.366,2010,5.5,7.0
71.887,0,18.11,2013,4.6,7.0
5.988,0,163.311,1995,5.0,5.0
55.991,0,32.39,2012,4.6,7.0
40.495,0,50.01,2011,5.5,7.0
21.95,0,84.12,2008,5.5,7.0
9.981,0,90.58,2001,4.3,4.0
24.0,0,94.67,2007,5.5,7.0
27.955,1,75.22,2007,5.5,7.0
33.9,0,30.672,2007,5.5,7.0
12.995,0,50.863,2002,4.3,4.0
28.55,0,113.473,2007,5.5,7.0
19.999,0,169.7,2005,5.5,8.0
53.991,1,37.531,2012,4.6,7.0
11.9,0,123.782,2003,4.3,4.0
5.45,0,107.735,2000,5.0,5.0
7.9,0,104.442,2000,4.3,4.0
9.892,0,83.746,2002,5.8,8.0
54.999,1,31.0,2008,6.3,9.0
55.991,0,30.065,2008,5.5,7.0
58.99,0,14.098,2011,5.5,7.0
34.995,0,98.153,2008,6.3,9.0
37.988,1,67.711,2009,5.5,7.0
44.699,0,43.83,2007,5.5,7.0
61.9,0,49.024,2011,5.5,9.0
59.999,0,28.996,2013,4.6,7.0
69.499,0,8.335,2011,5.5,7.0
57.991,1,25.273,2012,4.6,7.0
4.995,0,111.938,1999,4.2,3.0
32.99,0,65.891,2007,5.5,7.0
44.444,1,39.527,2011,5.5,7.0
27.886,0,54.549,2007,5.5,7.0
6.922,0,79.44,1998,5.0,5.0
46.491,0,29.617,2010,5.5,7.0
44.688,0,46.885,2010,5.5,7.0
49.977,1,49.587,2011,5.5,7.0
33.977,0,50.193,2008,5.5,7.0
26.455,0,61.409,2007,5.5,7.0
6.0,0,168.564,2001,4.3,4.0
5.999,0,102.336,1999,4.2,3.0
15.999,0,71.053,2005,5.0,5.0
72.991,1,8.958,2013,4.6,7.0
14.995,0,85.584,2003,5.0,5.0
8.995,0,117.049,2005,4.3,4.0
28.995,0,66.626,2008,5.5,7.0
58.999,0,63.592,2010,6.3,9.0
25.0,0,69.596,2007,5.5,7.0
38.993,0,43.465,2011,5.5,7.0
31.986,0,73.818,2008,5.5,7.0
42.9,0,34.45,2010,5.5,7.0
6.995,0,119.056,1996,5.0,5.0
19.999,0,43.105,2005,5.0,5.0
28.495,1,68.348,2007,5.5,7.0
25.99,0,60.805,2007,5.5,7.0
7.99,0,134.0,2002,5.0,5.0
14.977,0,126.41,2006,4.3,4.0
5.5,0,189.096,2004,4.3,4.0
14.995,0,86.067,2005,5.0,5.0
27.988,0,78.767,2007,5.5,7.0
24.975,0,78.591,2009,5.5,7.0
45.729,0,42.98,2008,5.5,8.0
27.618,0,84.122,2007,5.5,7.0
9.99,0,90.182,2000,5.0,5.0
49.868,0,11.485,2012,4.6,7.0
45.49,0,61.342,2008,6.3,9.0
63.841,0,47.83,2010,5.5,7.0
35.89,1,39.272,2008,5.5,7.0
32.899,0,59.825,2008,5.5,7.0
55.594,1,34.476,2012,4.6,7.0
25.5,0,91.727,2007,5.5,7.0
10.988,0,86.918,2002,4.3,4.0
72.9,0,38.512,2010,6.3,9.0
6.95,0,126.12,2000,5.0,5.0
35.0,1,70.427,2009,5.5,7.0
79.992,0,22.354,2013,4.6,7.0
40.695,0,48.133,2011,5.5,7.0
28.977,0,65.414,2007,5.5,7.0
28.9,1,65.894,2007,5.5,7.0
40.99,1,63.898,2011,5.5,7.0
7.995,0,133.952,2002,5.0,5.0
23.991,0,69.2,2006,5.0,5.0
11.984,0,78.702,2001,5.0,5.0
7.492,0,131.082,2002,5.0,5.0
52.5,1,13.163,2012,4.6,7.0
13.988,0,37.62,2000,4.3,4.0
67.9,1,14.186,2013,4.6,7.0
11.995,0,75.235,2003,5.0,5.0
4.95,0,192.731,2002,4.3,4.0
34.0,0,28.4,2010,5.5,7.0
51.977,1,26.291,2013,4.6,7.0
1.65,0,162.094,1996,4.2,3.0
24.525,0,58.016,2007,5.5,7.0
6.995,0,154.024,2000,4.3,4.0
35.6,0,77.356,2010,5.5,7.0
5.999,0,182.275,2000,4.3,4.0
13.99,0,132.373,2007,5.5,7.0
43.991,0,47.747,2009,6.3,9.0
29.761,0,89.95,2007,5.5,8.0
59.888,1,56.64,2010,6.3,9.0
10.79,0,76.202,2002,4.3,4.0
50.995,1,26.977,2012,4.6,7.0
43.995,1,43.812,2012,4.6,7.0
58.991,0,8.3,2011,5.5,7.0
43.0,0,41.15,2011,5.5,7.0
32.995,0,44.639,2008,5.5,7.0
55.989,0,40.795,2012,4.6,7.0
61.994,1,23.527,2013,4.6,7.0
9.999,0,70.326,2001,5.0,5.0
29.995,0,59.149,2007,5.5,7.0
6.995,0,169.93,2003,4.3,4.0
7.995,0,108.725,2000,4.3,4.0
36.998,1,94.964,2010,5.5,7.0
8.5,0,167.249,2001,5.4,6.0
5.988,0,141.625,2002,4.3,4.0
49.981,0,29.607,2009,6.3,9.0
20.995,0,123.456,2007,5.5,7.0
5.995,0,171.7,2000,5.0,5.0
32.995,0,53.649,2007,5.5,7.0
40.9,0,43.581,2011,5.5,7.0
29.99,0,84.268,2007,5.5,7.0
45.999,0,41.299,2011,5.5,7.0
10.5,0,114.375,2003,5.5,8.0
12.85,0,118.483,2003,4.3,4.0
4.99,0,182.935,2000,4.3,4.0
47.877,0,38.26,2011,5.5,7.0
8.995,0,79.802,1997,4.2,3.0
54.8,0,21.21,2013,4.6,7.0
33.888,0,49.229,2008,5.5,7.0
55.981,1,39.953,2010,5.5,7.0
37.5,0,58.59,2007,5.5,7.0
9.998,0,49.526,1994,4.2,3.0
13.991,0,56.05,2004,4.3,4.0
41.994,0,53.694,2010,5.5,7.0
47.64,0,9.56,2010,5.5,7.0
32.89,1,44.589,2008,5.5,7.0
22.874,0,147.805,2007,5.5,7.0
51.991,0,41.578,2011,5.5,7.0
45.988,1,43.264,2012,4.6,7.0
9.97,0,73.985,1999,4.2,3.0
28.798,0,65.909,2007,5.5,7.0
5.533,0,207.869,2002,5.0,5.0
57.991,0,36.934,2011,5.5,7.0
40.0,0,64.36,2009,5.5,7.0
47.995,1,46.909,2012,4.6,7.0
49.991,0,38.522,2011,5.5,7.0
59.995,0,32.618,2012,4.6,7.0
25.49,0,74.193,2007,5.5,7.0
48.992,0,34.842,2010,5.5,7.0
62.995,0,17.644,2013,4.6,7.0
57.991,0,27.711,2012,4.6,7.0
31.9,1,45.036,2009,5.5,7.0
39.899,0,41.233,2008,5.5,7.0
41.99,1,49.464,2010,5.5,7.0
5.995,0,131.2,1995,5.0,5.0
10.995,0,64.4,2003,5.0,5.0
47.75,0,23.67,2012,4.6,7.0
43.995,0,59.191,2010,5.5,7.0
7.95,1,103.274,2001,4.3,4.0
22.98,0,82.55,2007,5.5,7.0
33.991,0,66.254,2008,5.5,7.0
46.8,0,24.851,2010,5.5,7.0
79.999,0,21.873,2010,5.5,7.0
11.875,0,54.489,1995,3.5,1.0
26.995,0,67.118,2007,5.5,7.0
42.991,1,68.825,2010,5.5,7.0
12.995,0,76.622,2000,5.0,5.0
26.885,0,73.514,2008,5.5,7.0
6.981,0,148.39,2002,4.3,4.0
26.995,0,94.885,2008,5.5,7.0
52.99,1,36.006,2012,4.6,7.0
5.495,0,207.123,2000,5.0,5.0
22.77,0,72.957,2007,5.5,7.0
34.998,1,69.79,2010,5.5,7.0
23.995,0,87.994,2006,5.4,6.0
8.981,0,117.677,2000,4.3,4.0
27.8,0,73.635,2007,5.5,7.0
49.98,0,21.638,2012,4.6,7.0
37.995,0,57.539,2010,5.5,7.0
29.991,0,130.621,2010,5.5,7.0
48.555,0,31.559,2010,5.5,7.0
56.955,0,24.957,2013,4.6,7.0
27.693,0,71.81,2007,5.5,7.0
51.85,0,42.724,2012,4.6,7.0
57.888,0,28.795,2011,5.5,7.0
36.0,0,77.8,2008,6.3,9.0
7.65,0,142.351,2003,4.3,4.0
39.99,0,77.369,2010,5.5,7.0
49.95,0,55.023,2008,6.3,9.0
49.9,0,19.71,2012,3.0,1.0
49.995,0,89.06,2012,4.6,7.0
37.998,1,51.066,2008,5.5,7.0
